ID,LIMIT_BAL,AGE,PAY_0,BILL_AMT1,PAY_AMT1,actual_default,predicted_default_probability,risk_segment
21579,70000,25,0,1288,0,0,0.38283804163614554,Elevated
4036,360000,36,0,83412,3700,0,0.2969376556285609,Moderate
8768,20000,23,0,13987,2200,0,0.6550539400917675,Very High
266,150000,25,0,6156,0,0,0.4787548264965612,High
24582,50000,47,0,19949,2000,0,0.38283804163614554,Elevated
17509,240000,37,0,173677,8000,1,0.23012189426192106,Low
4345,130000,38,0,127626,5400,0,0.23012189426192106,Low
13282,450000,36,0,3893,600,1,0.347541273276117,Elevated
9838,180000,30,0,39259,3000,0,0.23012189426192106,Low
14357,180000,34,0,167604,6949,0,0.23012189426192106,Low
21912,130000,24,0,16078,4176,0,0.570501077187048,High
15289,300000,28,0,9582,1818,0,0.23012189426192106,Low
6666,150000,30,1,40496,1000,0,0.7132952380403815,Very High
29246,50000,25,0,47053,2000,0,0.41588151022565645,Elevated
27363,130000,27,0,21920,1400,0,0.4787548264965612,High
798,50000,22,0,13801,1372,0,0.4787548264965612,High
19504,300000,39,0,87540,5000,0,0.23012189426192106,Low
12275,40000,23,2,33313,1600,1,0.8837290745778793,Very High
9178,110000,32,0,56573,2000,0,0.23012189426192106,Low
12286,110000,35,0,125719,4316,0,0.23012189426192106,Low
24767,430000,38,0,18517,23565,0,0.23012189426192106,Low
25114,50000,57,0,46540,2770,0,0.38283804163614554,Elevated
7322,360000,28,0,78398,25126,0,0.23012189426192106,Low
8464,260000,28,0,251560,9139,0,0.23012189426192106,Low
4861,210000,41,2,87705,4800,1,0.9260126453015733,Very High
17409,50000,39,0,32802,1497,0,0.38283804163614554,Elevated
17680,70000,34,0,36467,5000,0,0.38283804163614554,Elevated
9016,70000,56,0,42039,5000,0,0.38283804163614554,Elevated
10523,50000,24,0,47578,2000,0,0.38283804163614554,Elevated
7461,500000,41,0,171565,20241,0,0.23012189426192106,Low
8300,80000,27,0,26144,1075,0,0.2712812631662762,Moderate
4830,10000,48,0,7065,1200,0,0.4787548264965612,High
3467,200000,52,0,1015,934,0,0.4787548264965612,High
20832,80000,42,0,390,1780,0,0.2969376556285609,Moderate
14252,100000,26,2,97361,4732,1,0.8837290745778793,Very High
21114,380000,39,0,3074,9203,0,0.2969376556285609,Moderate
29100,50000,50,0,49068,1848,0,0.38283804163614554,Elevated
8514,180000,40,0,126937,5000,1,0.23012189426192106,Low
29968,50000,32,0,50564,2686,0,0.41588151022565645,Elevated
16666,200000,45,0,98974,10000,0,0.23012189426192106,Low
12666,200000,39,1,0,0,0,0.3396499288321693,Moderate
4035,20000,50,0,6620,1200,0,0.4787548264965612,High
3663,180000,31,0,326,326,0,0.2712812631662762,Moderate
21810,170000,26,2,111170,4065,1,0.8837290745778793,Very High
27702,30000,25,2,29335,4000,1,0.8837290745778793,Very High
24526,240000,41,0,238902,8135,1,0.23012189426192106,Low
25643,30000,36,0,326,326,0,0.4787548264965612,High
29791,250000,44,0,3704,5319,0,0.23012189426192106,Low
20812,260000,43,0,154386,10000,0,0.23012189426192106,Low
3152,160000,46,2,168501,0,0,0.8837290745778793,Very High
7885,130000,33,0,114984,5800,0,0.23012189426192106,Low
20757,40000,46,2,27324,3573,1,0.9260126453015733,Very High
25746,240000,38,0,32981,15000,0,0.3697892966663365,Elevated
3265,20000,62,2,17870,1462,1,0.8837290745778793,Very High
5685,160000,35,0,25590,4000,0,0.3697892966663365,Elevated
2639,100000,40,0,12878,2000,0,0.23012189426192106,Low
3414,150000,33,1,88590,0,1,0.7132952380403815,Very High
29868,340000,29,0,44855,300039,0,0.23012189426192106,Low
14946,40000,24,0,38272,2000,1,0.38283804163614554,Elevated
3257,80000,24,2,75444,6400,1,0.9260126453015733,Very High
6998,90000,33,0,498,498,0,0.2712812631662762,Moderate
29757,30000,37,1,24095,1398,0,0.7132952380403815,Very High
13462,50000,46,0,21453,1634,0,0.41588151022565645,Elevated
13554,360000,27,0,949,40,0,0.347541273276117,Elevated
16659,50000,34,0,48844,1898,0,0.38283804163614554,Elevated
22032,300000,28,0,10291,19326,0,0.23012189426192106,Low
26216,240000,42,0,2108,0,0,0.347541273276117,Elevated
3470,220000,41,0,126532,4500,0,0.23012189426192106,Low
26106,80000,38,0,43170,2000,0,0.23012189426192106,Low
5353,100000,48,1,7828,430,0,0.7132952380403815,Very High
15479,480000,30,0,1309,668,0,0.2712812631662762,Moderate
18924,70000,29,0,20244,50005,0,0.38283804163614554,Elevated
327,220000,41,0,650,325,1,0.6550539400917675,Very High
4158,230000,45,0,204625,15006,0,0.23012189426192106,Low
28747,120000,32,0,497,0,0,0.4787548264965612,High
18140,240000,33,0,85603,2500,0,0.23012189426192106,Low
23894,620000,29,0,524191,19306,0,0.23012189426192106,Low
29496,280000,34,0,55237,2625,0,0.23012189426192106,Low
1216,230000,32,0,164634,7326,0,0.23012189426192106,Low
5626,530000,39,0,439330,17045,0,0.23012189426192106,Low
13292,50000,22,2,46035,2000,1,0.9260126453015733,Very High
4998,200000,45,0,193641,4543,1,0.23012189426192106,Low
14642,50000,23,0,16139,1400,0,0.4787548264965612,High
20946,120000,32,0,7111,6000,0,0.23012189426192106,Low
8580,30000,47,0,29187,1505,0,0.41588151022565645,Elevated
15924,410000,37,0,54326,5000,0,0.23012189426192106,Low
15926,30000,31,0,0,0,0,0.4787548264965612,High
15469,360000,37,0,0,0,1,0.4787548264965612,High
23948,190000,29,0,185222,5836,0,0.23012189426192106,Low
24631,200000,43,0,1243,1453,0,0.4787548264965612,High
25089,330000,54,0,0,41219,0,0.2969376556285609,Moderate
23693,90000,56,0,1160,4701,0,0.23012189426192106,Low
23214,50000,36,0,29647,2000,1,0.38283804163614554,Elevated
8716,200000,44,0,34606,2100,0,0.23012189426192106,Low
5688,480000,39,0,106660,302000,0,0.23012189426192106,Low
3469,100000,53,1,0,0,0,0.8499312992672737,Very High
7669,440000,34,0,0,200,0,0.4787548264965612,High
7133,150000,35,0,160292,6100,1,0.23012189426192106,Low
919,240000,46,0,471814,16044,0,0.23012189426192106,Low
28267,140000,44,1,-9,909,0,0.5087149171511306,High
6587,360000,42,0,25988,1815,0,0.347541273276117,Elevated
6371,120000,31,3,113722,0,0,0.8837290745778793,Very High
20958,50000,33,0,36363,0,0,0.3026740989175491,Moderate
1769,200000,27,0,4890,3630,0,0.347541273276117,Elevated
23325,270000,42,0,1870,0,0,0.347541273276117,Elevated
5557,50000,33,0,51444,2000,0,0.41588151022565645,Elevated
26733,310000,27,0,22936,240101,0,0.23012189426192106,Low
1143,200000,39,0,8432,3746,0,0.23012189426192106,Low
29773,250000,39,0,209263,7127,0,0.23012189426192106,Low
15470,120000,40,2,58908,1000,1,0.9260126453015733,Very High
4202,500000,32,0,211508,10070,0,0.23012189426192106,Low
27986,120000,29,0,96342,4500,0,0.23012189426192106,Low
853,50000,37,0,30400,500,0,0.4787548264965612,High
22197,450000,29,0,104457,2489,0,0.23012189426192106,Low
22473,200000,39,3,117868,0,1,0.8837290745778793,Very High
13582,110000,29,0,316,316,0,0.4787548264965612,High
22413,50000,35,0,34265,2000,0,0.38283804163614554,Elevated
28722,310000,44,0,67423,10000,0,0.23012189426192106,Low
12359,200000,41,0,4533,8756,0,0.23012189426192106,Low
19345,20000,48,2,13836,1500,1,0.9260126453015733,Very High
24398,20000,36,3,1050,0,1,0.9260126453015733,Very High
8432,240000,44,0,5428,9064,0,0.23012189426192106,Low
9247,160000,37,2,833,833,1,0.7660818893216393,Very High
6525,30000,33,0,23467,1409,0,0.4787548264965612,High
8682,450000,34,0,451113,18500,0,0.23012189426192106,Low
21063,390000,36,1,0,0,0,0.6088952019010146,High
12344,230000,28,0,29108,1587,0,0.2969376556285609,Moderate
731,50000,26,0,9935,1234,0,0.38283804163614554,Elevated
9282,80000,23,0,3796,7913,0,0.2969376556285609,Moderate
11236,260000,31,0,62446,2000,0,0.23012189426192106,Low
6929,140000,31,0,112936,6000,0,0.23012189426192106,Low
15280,20000,46,1,10935,1000,1,0.7132952380403815,Very High
25626,240000,28,0,192551,100050,0,0.23012189426192106,Low
14027,280000,38,0,94451,4000,0,0.23012189426192106,Low
2204,60000,30,0,59959,10020,0,0.38283804163614554,Elevated
3702,200000,29,0,9344,723,0,0.4787548264965612,High
5842,370000,30,0,6592,4000,0,0.347541273276117,Elevated
19788,180000,38,0,0,0,0,0.4787548264965612,High
7467,490000,52,0,191937,7133,0,0.23012189426192106,Low
17413,50000,33,0,26740,2000,0,0.38283804163614554,Elevated
26436,160000,44,1,-4,0,0,0.6088952019010146,High
3286,280000,35,0,146368,101585,0,0.23012189426192106,Low
4560,350000,30,0,245211,15000,0,0.3026740989175491,Moderate
17061,20000,22,0,19667,1500,1,0.2712812631662762,Moderate
4943,270000,31,0,973,592,0,0.4787548264965612,High
2285,50000,49,0,33782,4000,1,0.41588151022565645,Elevated
24306,280000,37,0,85029,2625,0,0.23012189426192106,Low
1818,180000,44,0,816,803,0,0.347541273276117,Elevated
29157,80000,54,0,68519,2500,0,0.23012189426192106,Low
27005,60000,31,0,57937,3000,0,0.38283804163614554,Elevated
20640,260000,37,0,163553,32000,1,0.3697892966663365,Elevated
13279,210000,52,0,65265,39000,0,0.23012189426192106,Low
29789,140000,41,0,1476,2139,0,0.2969376556285609,Moderate
17896,20000,28,0,3202,2000,0,0.38283804163614554,Elevated
2292,90000,35,1,0,800,0,0.6088952019010146,High
17763,150000,64,1,157231,3,0,0.7132952380403815,Very High
14374,50000,24,0,1354,1054,1,0.4787548264965612,High
13312,150000,28,0,1159,2468,0,0.570501077187048,High
26680,40000,26,1,0,0,0,0.6088952019010146,High
9784,120000,34,0,856,856,0,0.4787548264965612,High
2322,30000,39,0,1742,0,0,0.570501077187048,High
24532,50000,36,0,47599,2000,1,0.38283804163614554,Elevated
267,10000,23,0,6974,1134,0,0.4787548264965612,High
20599,320000,29,0,146515,4697,0,0.23012189426192106,Low
5828,280000,38,0,17878,2000,1,0.23012189426192106,Low
20291,50000,52,2,6379,1091,0,0.8837290745778793,Very High
19570,50000,44,0,10950,1097,1,0.4787548264965612,High
14683,50000,25,0,44663,4100,0,0.7549348273892288,Very High
7442,80000,40,0,23833,5000,0,0.23012189426192106,Low
1090,310000,28,0,36513,2500,0,0.23012189426192106,Low
6391,150000,33,0,46006,2000,0,0.23012189426192106,Low
23202,400000,34,0,41305,206032,0,0.23012189426192106,Low
24549,190000,37,0,79838,4000,0,0.5348990689804838,High
13921,290000,46,0,196566,7800,0,0.23012189426192106,Low
11419,130000,25,1,0,0,0,0.6088952019010146,High
13209,30000,34,0,28509,2003,0,0.41588151022565645,Elevated
14882,50000,34,1,35548,0,0,0.7132952380403815,Very High
4155,10000,34,0,8014,1300,0,0.4787548264965612,High
20246,80000,52,2,79822,2773,0,0.8837290745778793,Very High
640,170000,31,0,56364,3000,0,0.23012189426192106,Low
8540,100000,37,0,1725,21711,0,0.2969376556285609,Moderate
11110,300000,47,0,3289,5189,0,0.23012189426192106,Low
11880,70000,24,0,16366,1000,0,0.38283804163614554,Elevated
5316,330000,28,0,37637,1500,0,0.23012189426192106,Low
2275,50000,29,0,32312,1700,0,0.38283804163614554,Elevated
25887,40000,37,1,7613,0,1,0.7735534076852892,Very High
2083,50000,42,1,0,0,0,0.6088952019010146,High
9911,60000,30,0,57041,2148,0,0.38283804163614554,Elevated
3215,20000,59,0,2946,0,0,0.4787548264965612,High
24366,130000,43,0,1261,1705,0,0.2969376556285609,Moderate
9251,180000,30,0,149218,10915,0,0.3697892966663365,Elevated
14884,20000,26,2,10372,3000,1,0.8837290745778793,Very High
10644,360000,38,1,29773,2000,0,0.5382018784947318,High
10746,220000,44,0,5005,5000,0,0.2969376556285609,Moderate
884,50000,57,0,47917,1988,0,0.38283804163614554,Elevated
142,180000,28,0,1832,0,0,0.4787548264965612,High
14439,30000,31,0,5477,8011,0,0.38283804163614554,Elevated
25176,50000,22,1,44531,7178,0,0.3396499288321693,Moderate
13118,160000,33,0,6113,980,0,0.347541273276117,Elevated
10650,400000,27,0,5457,4460,1,0.23012189426192106,Low
7373,50000,34,0,95380,2140,0,0.38283804163614554,Elevated
5329,200000,30,0,665,2618,0,0.2969376556285609,Moderate
14282,80000,27,0,42414,2039,0,0.23012189426192106,Low
19572,50000,38,0,588,588,0,0.4787548264965612,High
17129,50000,24,0,47608,2118,0,0.5348990689804838,High
6723,560000,47,0,10501,69803,0,0.23012189426192106,Low
20413,160000,26,0,5417,15134,0,0.23012189426192106,Low
2591,360000,25,0,586,14076,0,0.23012189426192106,Low
4416,170000,48,0,390,390,0,0.4787548264965612,High
20010,230000,37,0,1985,8075,0,0.23012189426192106,Low
10417,70000,25,0,24526,1790,0,0.41588151022565645,Elevated
14032,20000,29,0,10747,1317,0,0.4787548264965612,High
8129,30000,30,0,27020,1703,0,0.41588151022565645,Elevated
18353,80000,23,0,390,390,0,0.4787548264965612,High
27321,180000,41,1,114952,6000,1,0.7735534076852892,Very High
16436,250000,51,0,6811,0,0,0.4787548264965612,High
13201,340000,36,1,0,0,0,0.3396499288321693,Moderate
24633,210000,48,0,2776,2776,0,0.347541273276117,Elevated
29101,320000,52,0,650,2080,0,0.2969376556285609,Moderate
23416,20000,46,4,15833,0,1,0.8837290745778793,Very High
5175,80000,29,0,76121,2456,0,0.23012189426192106,Low
21315,50000,52,0,0,0,1,0.4787548264965612,High
7712,50000,23,1,47201,1400,0,0.7132952380403815,Very High
27091,20000,36,0,16419,1300,0,0.5348990689804838,High
305,200000,27,0,871,665,0,0.4787548264965612,High
24712,180000,41,2,111786,6000,0,0.8837290745778793,Very High
2699,150000,47,0,103226,2627,0,0.5348990689804838,High
27093,50000,36,0,630,1000,0,0.4787548264965612,High
17383,280000,44,0,230931,8634,0,0.23012189426192106,Low
20761,240000,35,0,18079,6315,0,0.23012189426192106,Low
2873,350000,37,0,316,316,0,0.4787548264965612,High
4575,200000,26,0,3374,4053,1,0.6550539400917675,Very High
28196,200000,48,0,119139,5844,0,0.23012189426192106,Low
4227,320000,43,0,3274,86682,1,0.23012189426192106,Low
27928,130000,27,0,8508,27049,0,0.2969376556285609,Moderate
17887,220000,28,0,22399,3000,0,0.23012189426192106,Low
14568,290000,29,0,6649,15837,0,0.23012189426192106,Low
9761,280000,29,0,233717,10004,0,0.23012189426192106,Low
27597,210000,29,0,2783,1088,0,0.347541273276117,Elevated
11890,30000,22,0,0,0,0,0.4787548264965612,High
18888,500000,31,0,-9,0,0,0.4787548264965612,High
28117,350000,41,0,15407,3000,0,0.23012189426192106,Low
24434,280000,47,0,2180,251,0,0.347541273276117,Elevated
24908,400000,33,0,2487,4009,1,0.3697892966663365,Elevated
23497,180000,32,0,-30,2230,0,0.347541273276117,Elevated
15406,130000,49,0,132571,0,0,0.4787548264965612,High
21964,90000,27,0,18674,92858,0,0.23012189426192106,Low
4574,470000,33,0,72083,5031,0,0.23012189426192106,Low
55,150000,29,2,46224,1600,0,0.8837290745778793,Very High
13479,30000,43,2,14870,2000,1,0.9260126453015733,Very High
29619,420000,32,0,387143,1585,0,0.2969376556285609,Moderate
15264,80000,41,0,76095,3500,0,0.23012189426192106,Low
21958,200000,28,0,0,0,0,0.4787548264965612,High
20430,10000,24,2,8837,0,1,0.8837290745778793,Very High
14365,180000,33,0,13999,4176,0,0.3697892966663365,Elevated
3533,160000,27,0,163418,6200,0,0.23012189426192106,Low
11480,340000,27,0,30452,6919,0,0.23012189426192106,Low
22937,360000,44,1,48114,0,0,0.5382018784947318,High
16935,350000,58,0,500,4063,0,0.2969376556285609,Moderate
25386,360000,29,0,885,10553,0,0.23012189426192106,Low
16378,170000,41,0,118379,4294,0,0.23012189426192106,Low
22103,50000,29,0,44498,4000,0,0.38283804163614554,Elevated
1665,280000,40,0,5310,2196,0,0.347541273276117,Elevated
23251,60000,40,0,58127,2800,0,0.38283804163614554,Elevated
23040,220000,41,8,246915,0,1,0.7964088951003658,Very High
12621,170000,37,0,743,0,0,0.347541273276117,Elevated
10350,20000,35,0,5745,2224,1,0.41588151022565645,Elevated
202,140000,31,0,27123,25000,0,0.570501077187048,High
19339,200000,48,0,198540,0,0,0.4787548264965612,High
28933,80000,48,0,396,792,1,0.6550539400917675,Very High
9354,140000,28,0,23702,1457,0,0.4787548264965612,High
28364,80000,35,1,0,0,0,0.6088952019010146,High
4872,80000,42,0,48237,2200,0,0.23012189426192106,Low
669,100000,35,1,97002,8200,0,0.7735534076852892,Very High
20278,100000,53,0,98026,3773,0,0.23012189426192106,Low
9828,200000,54,0,880,1948,0,0.347541273276117,Elevated
20041,30000,36,0,2114,490,0,0.20287159931475213,Low
20491,210000,27,1,0,0,0,0.6088952019010146,High
17876,360000,30,0,2020,28057,0,0.23012189426192106,Low
17213,50000,30,0,31079,2280,0,0.5348990689804838,High
18803,150000,26,0,83446,3500,0,0.23012189426192106,Low
22358,400000,32,0,0,626,0,0.4787548264965612,High
22448,50000,42,0,47867,2083,0,0.38283804163614554,Elevated
5414,230000,23,0,61580,2862,0,0.2969376556285609,Moderate
8812,10000,49,0,1409,0,1,0.6550539400917675,Very High
26282,260000,29,0,16496,8027,0,0.23012189426192106,Low
1440,130000,23,0,133622,4752,0,0.23012189426192106,Low
28458,180000,36,0,326,326,0,0.4787548264965612,High
5634,410000,45,0,278405,13000,0,0.23012189426192106,Low
7003,80000,39,2,48401,2000,0,0.9260126453015733,Very High
3843,50000,24,0,5219,1500,0,0.4787548264965612,High
14762,130000,28,1,0,3000,0,0.6088952019010146,High
3184,260000,48,0,200716,8812,0,0.23012189426192106,Low
20738,20000,24,5,21151,0,0,0.8837290745778793,Very High
5466,80000,34,1,0,7400,0,0.6088952019010146,High
19687,30000,39,2,31207,0,1,0.8837290745778793,Very High
2616,450000,37,0,13371,4000,0,0.23012189426192106,Low
25437,360000,27,0,297275,20000,0,0.23012189426192106,Low
1061,60000,34,0,9928,1500,1,0.5348990689804838,High
25570,130000,43,2,19690,0,1,0.9260126453015733,Very High
15398,50000,55,0,23593,1831,0,0.41588151022565645,Elevated
22140,100000,24,0,27753,1632,0,0.2969376556285609,Moderate
19454,160000,35,1,0,0,1,0.6088952019010146,High
26709,50000,25,0,45626,3000,0,0.38283804163614554,Elevated
15120,20000,56,1,9453,1000,1,0.8800187576626742,Very High
29527,60000,46,0,61548,2700,0,0.41588151022565645,Elevated
19163,290000,47,0,244377,10000,0,0.23012189426192106,Low
8291,180000,40,0,66218,1811,0,0.23012189426192106,Low
16140,280000,33,0,28928,1634,0,0.23012189426192106,Low
7010,10000,59,0,6827,1290,0,0.4787548264965612,High
16762,50000,45,0,49573,2245,0,0.38283804163614554,Elevated
14226,50000,29,2,1050,0,1,0.9260126453015733,Very High
10386,450000,54,0,727,0,0,0.4787548264965612,High
4559,40000,27,0,26663,5700,1,0.570501077187048,High
16885,20000,37,0,15612,1577,1,0.41588151022565645,Elevated
19259,30000,33,3,21167,0,1,0.8837290745778793,Very High
8373,170000,38,0,71712,3332,0,0.23012189426192106,Low
10719,60000,28,0,20000,0,0,0.4787548264965612,High
20991,180000,31,1,172505,0,0,0.7735534076852892,Very High
12044,20000,52,0,9410,2600,0,0.6550539400917675,Very High
6354,360000,46,1,-8,867,0,0.5087149171511306,High
24492,470000,32,0,19419,11070,0,0.23012189426192106,Low
28579,500000,46,0,196606,10000,0,0.23012189426192106,Low
9845,50000,36,0,11684,45135,0,0.20287159931475213,Low
19702,140000,32,0,112933,5000,0,0.23012189426192106,Low
7454,30000,43,0,390,780,0,0.4787548264965612,High
25806,100000,28,0,-177,0,0,0.4787548264965612,High
15029,340000,48,0,4726,1379,0,0.23012189426192106,Low
944,80000,24,2,1200,0,1,0.9260126453015733,Very High
9021,170000,42,0,37772,2000,0,0.23012189426192106,Low
27448,140000,33,0,500,473,0,0.4787548264965612,High
6452,60000,23,0,3517,1000,0,0.20287159931475213,Low
4784,360000,34,1,0,1680,0,0.3396499288321693,Moderate
14214,20000,38,0,1118,12783,0,0.41588151022565645,Elevated
7666,80000,33,0,47867,1925,0,0.2969376556285609,Moderate
17837,110000,24,2,98428,5500,1,0.9260126453015733,Very High
27718,100000,24,0,84895,3513,0,0.23012189426192106,Low
23847,290000,52,0,85532,12000,0,0.3026740989175491,Moderate
3349,80000,44,2,57076,2800,0,0.9260126453015733,Very High
10168,10000,22,0,528,0,1,0.4787548264965612,High
28988,260000,41,0,195465,8400,0,0.23012189426192106,Low
19456,100000,47,0,43175,1680,0,0.23012189426192106,Low
24644,50000,44,0,54332,3000,1,0.38283804163614554,Elevated
11872,80000,33,0,75593,2503,0,0.2969376556285609,Moderate
9610,20000,42,1,17614,0,1,0.7132952380403815,Very High
5171,360000,34,1,-62,0,0,0.6088952019010146,High
18292,80000,33,0,780,0,1,0.4787548264965612,High
25638,410000,34,0,43719,2626,0,0.23012189426192106,Low
17177,350000,29,0,209234,7280,0,0.23012189426192106,Low
